,tournament_index,round,players,result
16986,645,1st qualifying round,"Amanda Sobhy (USA) bt Eilidh Bridgeman (CAY)
							[h2h]","11-1, 11-1, 11-3 (14m)"
16987,645,1st qualifying round,"Isabelle Stoehr (FRA) bt Kristina Myren (CAY)
							[h2h]","11-1, 11-0, 11-7 (15m)"
16988,645,1st qualifying round,"Aisling Blake (IRL) bt Manuela Manetta (ITA)
							[h2h]","12-10, 9-11, 12-10, 9-11, 11-6 (70m)"
16989,645,1st qualifying round,"Sarah Kippax (ENG) bt Nayelly Hernandez (MEX)
							[h2h]","11-4, 11-5, 11-1 (20m)"
16990,645,1st qualifying round,"Natalie Grinham (NED) bt Delia Arnold (MAS)
							[h2h]","11-6, 12-10, 11-1 (32m)"
16991,645,1st qualifying round,"Latasha Khan (USA) bt Samantha Teran (MEX)
							[h2h]","11-9, 8-11, 12-10, 11-4 (39m)"
16992,646,Final,"Natalie Grinham (NED) bt [3] Joelle King (NZL)
							[h2h]","11-6, 11-7, 14-12"
16993,646,Semi-finals,"[3] Joelle King (NZL) bt [1] Vanessa Atkinson (NED)
							[h2h]","11-7, 11-6, 8-11, 11-3 (40m)"
16994,646,Semi-finals,"Natalie Grinham (NED) bt [2] Jaclyn Hawkes (NZL)
							[h2h]","11-9, 11-9, 11-9 (42m)"
16995,646,Quarter-finals,"[1] Vanessa Atkinson (NED) bt [7] Isabelle Stoehr (FRA)
							[h2h]","11-7, 11-9, 9-11, 11-9 (38m)"
16996,646,Quarter-finals,"[3] Joelle King (NZL) bt [5] Samantha Teran (MEX)
							[h2h]","11-7, 12-10, 6-11, 12-10 (62m)"
16997,646,Quarter-finals,"Natalie Grinham (NED) bt [Q] Olivia Blatchford (USA)
							[h2h]","11-8, 11-2, 11-4 (26m)"
16998,646,Quarter-finals,"[2] Jaclyn Hawkes (NZL) bt [6] Amanda Sobhy (USA)
							[h2h]","11-3, 12-10, 9-11, 11-6 (48m)"
16999,646,1st round,"[1] Vanessa Atkinson (NED) bt [Q] Nicolette Fernandes (GUY)
							[h2h]","11-4, 11-7, 11-8 (28m)"
17000,646,1st round,"[7] Isabelle Stoehr (FRA) bt Joey Chan (HKG)
							[h2h]","11-9, 11-9, 5-11, 11-5 (39m)"
17001,646,1st round,"[3] Joelle King (NZL) bt [Q] Miranda Ranieri (CAN)
							[h2h]","11-5, 11-6, 11-8 (26m)"
17002,646,1st round,"[5] Samantha Teran (MEX) bt [Q] Gaby Schmohl (SUI)
							[h2h]","14-12, 11-8, 11-2 (35m)"
17003,646,1st round,"[Q] Olivia Blatchford (USA) bt [8] Aisling Blake (IRL)
							[h2h]","11-6, 11-5, 12-10 (37m)"
17004,646,1st round,"Natalie Grinham (NED) bt [4] Donna Urquhart (AUS)
							[h2h]","11-5, 11-3, 11-8 (25m)"
17005,646,1st round,"[6] Amanda Sobhy (USA) bt Alexandra Norman (CAN)
							[h2h]","11-4, 11-1, 11-5 (19m)"
17006,646,1st round,"[2] Jaclyn Hawkes (NZL) bt Latasha Khan (USA)
							[h2h]","11-6, 12-10, 11-7 (37m)"
17007,646,Qualifying finals,"Miranda Ranieri (CAN) bt Orla Noom (NED)
							[h2h]","7-11, 11-3, 9-11, 11-1, 11-8"
17008,646,Qualifying finals,"Gaby Schmohl (SUI) bt Stephanie Edmison (CAN)
							[h2h]","11-9, 11-2, 11-4"
17009,646,Qualifying finals,"Nicolette Fernandes (GUY) bt Olga Ertlova (CZE)
							[h2h]","11-5, 11-2, 11-4"
17010,646,Qualifying finals,"Olivia Blatchford (USA) bt Thaisa Serafini (BRA)
							[h2h]","11-4, 12-10, 11-9"
17011,646,1st qualifying round,"Orla Noom (NED) bt Genevieve Lessard (CAN)
							[h2h]","11-5, 11-2, 11-6 (22m)"
17012,646,1st qualifying round,"Miranda Ranieri (CAN) bt Imelda Salazar Martinez (MEX)
							[h2h]","11-2, 11-5, 11-3 (13m)"
17013,646,1st qualifying round,"Stephanie Edmison (CAN) bt Misaki Kobayashi (JPN)
							[h2h]","5-11, 11-9, 9-11, 12-10, 13-11 (62m)"
17014,646,1st qualifying round,"Gaby Schmohl (SUI) bt Nayelly Hernandez (MEX)
							[h2h]","11-5, 11-4, 11-3 (21m)"
17015,646,1st qualifying round,"Nicolette Fernandes (GUY) bt Samantha Cornett (CAN)
							[h2h]","13-11, 11-8, 13-11 (48m)"
17016,646,1st qualifying round,"Olga Ertlova (CZE) bt Ivonne Diaz (MEX)
							[h2h]","11-6, 11-7, 11-3 (21m)"
17017,646,1st qualifying round,"Thaisa Serafini (BRA) bt Karina Heredia Gonzalez (MEX)
							[h2h]","11-5, 11-1, 11-6"
17018,646,1st qualifying round,"Olivia Blatchford (USA) bt Lindsay Bovaird (CAN)
							[h2h]","11-1, 11-1, 11-1 (15m)"
17019,647,Final,"[1] Lisa Camilleri (AUS) bt [2] Melody Francis (AUS)
							[h2h]","11-6, 11-6, 11-3 (26m)"
17020,647,Semi-finals,"[1] Lisa Camilleri (AUS) bt [4] Samantha Foyle (AUS)
							[h2h]","11-4, 11-7, 11-8 (23m)"
17021,647,Semi-finals,"[2] Melody Francis (AUS) bt [3] Sarah Cardwell (AUS)
							[h2h]","6-11, 11-3, 4-11, 11-6, 11-8 (57m)"
17022,647,Quarter-finals,"[1] Lisa Camilleri (AUS) bt Vanessa Pickerd (AUS)
							[h2h]","11-0, 11-7, 11-6 (17m)"
17023,647,Quarter-finals,"[4] Samantha Foyle (AUS) bt Christine Nunn (AUS)
							[h2h]","15-13, 11-8, 11-4 (20m)"
17024,647,Quarter-finals,"[3] Sarah Cardwell (AUS) bt [7] Challen Stowell (AUS)
							[h2h]","11-7, 11-3, 11-4 (20m)"
17025,647,Quarter-finals,"[2] Melody Francis (AUS) bt [6] Bethany Brazier (AUS)
							[h2h]","11-2, 11-5, 11-6 (16m)"
17026,647,2nd round,"[1] Lisa Camilleri (AUS) bt [13] Tiffany Loss (AUS)
							[h2h]","11-2, 11-1, 11-4 (15m)"
17027,647,2nd round,"Vanessa Pickerd (AUS) bt [8] Grace McErvale (AUS)
							[h2h]","11-7, 11-8, 11-4 (26m)"
17028,647,2nd round,"[4] Samantha Foyle (AUS) bt [16] Natalie Newton (AUS)
							[h2h]","11-0, 11-7, 11-7 (16m)"
17029,647,2nd round,"Christine Nunn (AUS) bt [5] Selena Shaikh (AUS)
							[h2h]","11-5, 11-7, 11-9 (24m)"
17030,647,2nd round,"[7] Challen Stowell (AUS) bt Shana Smith (AUS)
							[h2h]","8-11, 11-8, 11-6, 11-7 (25m)"
17031,647,2nd round,"[3] Sarah Cardwell (AUS) bt [14] Iritana Gray (AUS)
							[h2h]","11-3, 11-5, 11-1 (17m)"
17032,647,2nd round,"[6] Bethany Brazier (AUS) bt [15] Laura McCredie (AUS)
							[h2h]","11-1, 11-4, 11-1 (13m)"
17033,647,2nd round,"[2] Melody Francis (AUS) bt [9] Jessica Turnbull (AUS)
							[h2h]","11-3, 11-4, 11-3 (16m)"
17034,647,1st round,[1] Lisa Camilleri (AUS),bye
17035,647,1st round,[13] Tiffany Loss (AUS),bye
17036,647,1st round,[8] Grace McErvale (AUS),bye
17037,647,1st round,"Vanessa Pickerd (AUS) bt [12] Nicole Stoneham (AUS)
							[h2h]","11-7, 11-9, 11-7 (19m)"
17038,647,1st round,[4] Samantha Foyle (AUS),bye
17039,647,1st round,[16] Natalie Newton (AUS),bye
17040,647,1st round,[5] Selena Shaikh (AUS),bye
17041,647,1st round,"Christine Nunn (AUS) bt [10] Jennifer Brown (AUS)
							[h2h]","11-8, 12-10, 11-6 (24m)"
17042,647,1st round,"Shana Smith (AUS) bt [11] Emily Stack-Masula (AUS)
							[h2h]","11-3, 11-6, 11-4 (16m)"
17043,647,1st round,[7] Challen Stowell (AUS),bye
17044,647,1st round,[14] Iritana Gray (AUS),bye
17045,647,1st round,[3] Sarah Cardwell (AUS),bye
17046,647,1st round,"[15] Laura McCredie (AUS) bt Veronique Eldridge-Smith (AUS)
							[h2h]","2-11, 11-1, 13-11, 11-9 (29m)"
17047,647,1st round,[6] Bethany Brazier (AUS),bye
17048,647,1st round,[9] Jessica Turnbull (AUS),bye
17049,647,1st round,[2] Melody Francis (AUS),bye
17050,648,Final,"[1] Dominique Lloyd-Walter (ENG) bt [4] Emily Whitlock (ENG)
							[h2h]","11-4, 11-5, 5-11, 11-8"
17051,648,Semi-finals,"[1] Dominique Lloyd-Walter (ENG) bt Deon Saffery (WAL)
							[h2h]","11-7, 13-11, 11-7"
17052,648,Semi-finals,"[4] Emily Whitlock (ENG) bt [7] Celia Allamargot (FRA)
							[h2h]","11-5, 7-11, 11-5, 11-2"
17053,648,Quarter-finals,"[1] Dominique Lloyd-Walter (ENG) bt Nada Elkalaawy (ENG)
							[h2h]","11-5, 11-4, 11-1"
17054,648,Quarter-finals,"Deon Saffery (WAL) bt [3] Nouran El Torky (EGY)
							[h2h]","11-8, 12-10, 11-4"
17055,648,Quarter-finals,"[4] Emily Whitlock (ENG) bt [Q] Selina Sinclair (ENG)
							[h2h]","11-1, 11-1, 11-3"
17056,648,Quarter-finals,"[7] Celia Allamargot (FRA) bt [2] Lucie Fialova (CZE)
							[h2h]","11-2, 8-11, 12-14, 12-10, 11-8"
17057,648,1st round,"[1] Dominique Lloyd-Walter (ENG) bt Carrie Ramsey (ENG)
							[h2h]","11-5, 11-4, 11-2"
17058,648,1st round,"Nada Elkalaawy (ENG) bt [8] Lotte Eriksen (NOR)
							[h2h]","11-8, 11-6, 15-13"
17059,648,1st round,"[3] Nouran El Torky (EGY) bt Zephanie Curgenven (ENG)
							[h2h]","11-7, 11-8, 11-6"
17060,648,1st round,"Deon Saffery (WAL) bt [6] Linda Hruzikova (SVK)
							[h2h]","11-9, 11-7, 11-6"
17061,648,1st round,"[Q] Selina Sinclair (ENG) bt [5] Anna-Carin Forstadius (SWE)
							[h2h]","7-11, 11-7, 11-3, 11-5"
17062,648,1st round,"[4] Emily Whitlock (ENG) bt Sam Mueller (ENG)
							[h2h]","11-4, 11-4, 11-3"
17063,648,1st round,"[7] Celia Allamargot (FRA) bt Sarah-Jane Perry (ENG)
							[h2h]","3-11, 11-7, 8-11, 11-7, 11-9"
17064,648,1st round,"[2] Lucie Fialova (CZE) bt [Q] Rachel Willmott (ENG)
							[h2h]","6-11, 11-8, 11-4, 12-10"
17065,648,Qualifying finals,"Rachel Willmott (ENG) bt Annabelle Collins-Ballands (ENG)
							[h2h]","11-3, 11-6, 11-5"
17066,648,Qualifying finals,"Selina Sinclair (ENG) bt Jane Allman (ENG)
							[h2h]","9-11, 11-3, 11-9, 11-6"
17067,649,Final,"[1] Nicol David (MAS) bt [7] Madeline Perry (IRL)
							[h2h]","11-6, 11-6, 11-2 (34m)"
17068,649,Semi-finals,"[1] Nicol David (MAS) bt [3] Alison Waters (ENG)
							[h2h]","11-4, 12-10, 11-5 (36m)"
17069,649,Semi-finals,"[7] Madeline Perry (IRL) bt Annie Au (HKG)
							[h2h]","11-4, 5-11, 11-8, 12-10 (62m)"
17070,649,Quarter-finals,"[1] Nicol David (MAS) bt [6] Kasey Brown (AUS)
							[h2h]","11-5, 11-4, 6-11, 11-5 (41m)"
17071,649,Quarter-finals,"[3] Alison Waters (ENG) bt [5] Rachael Grinham (AUS)
							[h2h]","12-10, 12-10, 8-11, 5-11, 13-11 (65m)"
17072,649,Quarter-finals,"[7] Madeline Perry (IRL) bt [Q] Joey Chan (HKG)
							[h2h]","11-7, 12-10, 11-5 (34m)"
17073,649,Quarter-finals,"Annie Au (HKG) bt [8] Camille Serme (FRA)
							[h2h]","11-3, 15-13, 9-11, 11-6 (41m)"
17074,649,1st round,"[1] Nicol David (MAS) bt [Q] Sarah Kippax (ENG)
							[h2h]","11-4, 11-8, 11-8 (39m)"
17075,649,1st round,"[6] Kasey Brown (AUS) bt Laura Massaro (ENG)
							[h2h]","11-8, 7-11, 11-9, 15-13 (65m)"
17076,649,1st round,"[3] Alison Waters (ENG) bt Raneem El Welily (EGY)
							[h2h]","11-6, 13-11, 11-9 (35m)"
17077,649,1st round,"[5] Rachael Grinham (AUS) bt Low Wee Wern (MAS)
							[h2h]","11-5, 11-4, 6-11, 9-11, 11-6 (70m)"
17078,649,1st round,"[7] Madeline Perry (IRL) bt [Q] Samantha Teran (MEX)
							[h2h]","15-17, 11-4, 11-8, 11-6 (72m)"
17079,649,1st round,"[Q] Joey Chan (HKG) bt [4] Omneya Abdel Kawy (EGY)
							[h2h]","11-5, 12-10, 11-7 (32m)"
17080,649,1st round,"[8] Camille Serme (FRA) bt [Q] Delia Arnold (MAS)
							[h2h]","7-11, 11-9, 11-8, 11-7 (70m)"
17081,649,1st round,"Annie Au (HKG) bt Heba El Torky (EGY)
							[h2h]","10-12, 11-1, 11-6, 8-11, 11-3 (60m)"
17082,649,Qualifying finals,"Samantha Teran (MEX) bt Dipika Pallikal (IND)
							[h2h]","11-4, 11-9, 11-7 (38m)"
17083,649,Qualifying finals,"Sarah Kippax (ENG) bt Heba El Torky (EGY)
							[h2h]","11-7, 12-10, 8-11, 11-5 (56m)"
17084,649,Qualifying finals,"Delia Arnold (MAS) bt Joshna Chinappa (IND)
							[h2h]","8-11, 11-7, 14-16, 12-10, 12-10 (88m)"
17085,649,Qualifying finals,"Joey Chan (HKG) bt Donna Urquhart (AUS)
							[h2h]","8-11, 6-11, 11-7, 11-8, 11-9 (55m)"
17086,649,1st qualifying round,"Samantha Teran (MEX) bt Pushppa Devi (MAS)
							[h2h]","11-1, 11-4, 11-6 (16m)"
17087,649,1st qualifying round,"Dipika Pallikal (IND) bt Rachel Arnold (MAS)
							[h2h]","11-3, 11-8, 11-3 (17m)"
17088,649,1st qualifying round,"Sarah Kippax (ENG) bt Tenille Swartz (RSA)
							[h2h]","11-9, 11-9, 7-11, 8-11, 11-9 (68m)"
17089,649,1st qualifying round,"Heba El Torky (EGY) bt Vanessa Raj (MAS)
							[h2h]","11-8, 11-5, 11-8 (24m)"
17090,649,1st qualifying round,"Joshna Chinappa (IND) bt Misaki Kobayashi (JPN)
							[h2h]","11-8, 11-6, 10-12, 11-9 (38m)"
17091,649,1st qualifying round,"Delia Arnold (MAS) bt Song Sun-Mi (KOR)
							[h2h]",w/o
17092,649,1st qualifying round,"Joey Chan (HKG) bt Tan Yan Xin (MAS)
							[h2h]","12-10, 11-3, 11-3 (21m)"
17093,649,1st qualifying round,"Donna Urquhart (AUS) bt Siti Munirah Jusoh (MAS)
							[h2h]","11-4, 10-12, 11-3, 11-3 (33m)"
17094,650,Final,"Yathreb Adel (EGY) bt [6] Maud Duplomb (FRA)
							[h2h]","11-4, 11-4, 11-5"
17095,650,Semi-finals,"Yathreb Adel (EGY) bt [3] Gaby Schmohl (SUI)
							[h2h]","11-9, 11-8, 11-7"
17096,650,Semi-finals,"[6] Maud Duplomb (FRA) bt Salma Hany Aly Nour Elden (EGY)
							[h2h]","11-9, 6-11, 6-11, 11-9, 14-12"
17097,650,Quarter-finals,"Yathreb Adel (EGY) bt [5] Laura Pomportes (FRA)
							[h2h]","11-3, 11-7, 8-11, 11-6"
17098,650,Quarter-finals,"[3] Gaby Schmohl (SUI) bt [7] Linda Hruzikova (SVK)
							[h2h]","11-3, 11-3, 11-5"
17099,650,Quarter-finals,"[6] Maud Duplomb (FRA) bt [4] Olga Ertlova (CZE)
							[h2h]","11-7, 5-11, 12-10, 3-11, 11-6"
17100,650,Quarter-finals,"Salma Hany Aly Nour Elden (EGY) bt [2] Nicolette Fernandes (GUY)
							[h2h]","9-11, 11-8, 11-9, 16-14"
17101,650,1st round,"Yathreb Adel (EGY) bt [1] Kanzy El Defrawy (EGY)
							[h2h]","11-8, 6-11, 11-5, 11-7"
17102,650,1st round,"[5] Laura Pomportes (FRA) bt [Q] Milja Dorenbos (NED)
							[h2h]","11-7, 11-8, 12-10"
17103,650,1st round,"[3] Gaby Schmohl (SUI) bt Carrie Ramsey (ENG)
							[h2h]","4-11, 11-8, 11-1, 11-6"
17104,650,1st round,"[7] Linda Hruzikova (SVK) bt [Q] Julia Le Coq (FRA)
							[h2h]","5-11, 11-8, 11-2, 11-9"
17105,650,1st round,"[6] Maud Duplomb (FRA) bt [Q] Menna Nasser (EGY)
							[h2h]","11-8, 13-11, 9-11, 11-8"
17106,650,1st round,"[4] Olga Ertlova (CZE) bt [Q] Chloe Mesic (FRA)
							[h2h]","11-4, 11-7, 11-3"
17107,650,1st round,"Salma Hany Aly Nour Elden (EGY) bt [8] Lotte Eriksen (NOR)
							[h2h]","11-7, 11-5, 11-5"
17108,650,1st round,"[2] Nicolette Fernandes (GUY) bt Merhan Amr Mahmoud (EGY)
							[h2h]","11-5, 13-11, 11-5"
17109,650,Qualifying finals,"Julia Le Coq (FRA) bt Sandra Polak (AUT)
							[h2h]","11-6, 11-9, 11-2"
17110,650,Qualifying finals,"Milja Dorenbos (NED) bt Faustine Gilles (FRA)
							[h2h]","7-11, 11-8, 13-11, 11-7"
17111,650,Qualifying finals,"Menna Nasser (EGY) bt Lisa Aitken (SCO)
							[h2h]","13-11, 11-7, 7-4 ret."
17112,650,Qualifying finals,"Chloe Mesic (FRA) bt Cyrielle Peltier (FRA)
							[h2h]","12-10, 11-6, 12-10"
17113,650,1st qualifying round,Sandra Polak (AUT),bye
17114,650,1st qualifying round,"Julia Le Coq (FRA) bt Nihal Alaa Bayoumi (EGY)
							[h2h]","9-11, 11-5, 12-10, 6-11, 11-9"
17115,650,1st qualifying round,"Milja Dorenbos (NED) bt Dominika Witkowska (POL)
							[h2h]",w/o
17116,650,1st qualifying round,Faustine Gilles (FRA),bye
17117,650,1st qualifying round,"Lisa Aitken (SCO) bt Melissa Meulenbelt (NED)
							[h2h]","11-3, 11-1, 11-7"
17118,650,1st qualifying round,"Menna Nasser (EGY) bt Sally Skaarenborg (DEN)
							[h2h]","8-11, 11-9, 11-7, 11-8"
17119,650,1st qualifying round,"Chloe Mesic (FRA) bt Belen Etchechoury (ARG)
							[h2h]","12-10, 11-8, 11-3"
17120,650,1st qualifying round,Cyrielle Peltier (FRA),bye
17121,651,Final,"[4] Lauren Briggs (ENG) bt [7] Siyoli Waters (RSA)
							[h2h]","11-8, 11-7, 11-13, 11-5"
17122,651,Semi-finals,"[7] Siyoli Waters (RSA) bt [3] Coline Aumard (FRA)
							[h2h]","11-5, 3-11, 11-9, 11-7"
17123,651,Semi-finals,"[4] Lauren Briggs (ENG) bt [8] Maud Duplomb (FRA)
							[h2h]","11-5, 11-3, 11-8"
17124,651,Quarter-finals,"[7] Siyoli Waters (RSA) bt [Q] Tesni Evans (WAL)
							[h2h]","11-8, 11-9, 11-9"
17125,651,Quarter-finals,"[3] Coline Aumard (FRA) bt [Q] Sally Skaarenborg (DEN)
							[h2h]","11-4, 9-11, 11-4, 11-6"
17126,651,Quarter-finals,"[4] Lauren Briggs (ENG) bt Celia Allamargot (FRA)
							[h2h]","11-4, 15-13, 11-9"
17127,651,Quarter-finals,"[8] Maud Duplomb (FRA) bt [2] Olga Ertlova (CZE)
							[h2h]","11-5, 11-4, 7-11, 11-5"
17128,651,1st round,"[Q] Tesni Evans (WAL) bt [1] Lauren Selby (ENG)
							[h2h]","11-9, 11-3, 2-11, 5-11, 12-10"
17129,651,1st round,"[7] Siyoli Waters (RSA) bt Lisa Aitken (SCO)
							[h2h]","11-3, 11-5, 11-6"
17130,651,1st round,"[3] Coline Aumard (FRA) bt Liu Tsz-Ling (HKG)
							[h2h]","11-8, 11-9, 11-4"
17131,651,1st round,"[Q] Sally Skaarenborg (DEN) bt [5] Birgit Coufal (AUT)
							[h2h]","11-9, 9-11, 11-9, 7-11, 11-8"
17132,651,1st round,"Celia Allamargot (FRA) bt [6] Carmen Lee (HKG)
							[h2h]","11-7, 11-8, 11-6"
17133,651,1st round,"[4] Lauren Briggs (ENG) bt Cyrielle Peltier (FRA)
							[h2h]","11-7, 11-8, 11-6"
17134,651,1st round,"[8] Maud Duplomb (FRA) bt Faustine Gilles (FRA)
							[h2h]","8-11, 11-4, 11-5, 11-8"
17135,651,1st round,"[2] Olga Ertlova (CZE) bt Carrie Ramsey (ENG)
							[h2h]","11-9, 11-6, 11-7"
17136,651,Qualifying finals,"Sally Skaarenborg (DEN) bt Enora Villard (FRA)
							[h2h]","12-14, 11-3, 4-11, 11-7, 11-5"
17137,651,Qualifying finals,"Tesni Evans (WAL) bt Chloe Mesic (FRA)
							[h2h]","11-6, 11-7, 11-7"
17138,651,1st qualifying round,"Enora Villard (FRA) bt Melissa Alves (FRA)
							[h2h]","11-9, 14-12, 10-12, 11-8"
17139,651,1st qualifying round,"Sally Skaarenborg (DEN) bt Eloïse Olliveau (FRA)
							[h2h]","11-1, 11-4, 11-2"
17140,651,1st qualifying round,"Chloe Mesic (FRA) bt Julia Le Coq (FRA)
							[h2h]","11-9, 6-11, 11-6, 11-7"
17141,651,1st qualifying round,"Tesni Evans (WAL) bt Belen Etchechoury (ARG)
							[h2h]","11-5, 11-6, 11-5"
17142,652,Final,"[1] Emma Beddoes (ENG) bt [5] Miranda Ranieri (CAN)
							[h2h]","11-9, 4-11, 6-11, 11-7, 11-8"
17143,652,Semi-finals,"[1] Emma Beddoes (ENG) bt [7] Emily Whitlock (ENG)
							[h2h]","11-4, 11-7, 11-2"
17144,652,Semi-finals,"[5] Miranda Ranieri (CAN) bt [2] Dominique Lloyd-Walter (ENG)
							[h2h]","15-13, 5-11, 11-6 ret."
17145,652,Quarter-finals,"[1] Emma Beddoes (ENG) bt [6] Leonie Holt (ENG)
							[h2h]","11-6, 11-4, 11-5"
17146,652,Quarter-finals,"[7] Emily Whitlock (ENG) bt [3] Lucie Fialova (CZE)
							[h2h]","12-10, 14-12, 11-8"
17147,652,Quarter-finals,"[5] Miranda Ranieri (CAN) bt [4] Alexandra Norman (CAN)
							[h2h]","7-11, 11-7, 9-11, 11-8, 11-9"
17148,652,Quarter-finals,"[2] Dominique Lloyd-Walter (ENG) bt [8] Samantha Cornett (CAN)
							[h2h]","12-10, 14-12, 11-4"
17149,652,1st round,"[1] Emma Beddoes (ENG) bt Stephanie Edmison (CAN)
							[h2h]","11-9, 11-1, 9-11, 11-6"
17150,652,1st round,"[6] Leonie Holt (ENG) bt Tara Chawla (USA)
							[h2h]","11-9, 11-4, 11-3"
17151,652,1st round,"[3] Lucie Fialova (CZE) bt [Q] Nikki Todd (CAN)
							[h2h]","11-4, 11-9, 7-11, 11-6"
17152,652,1st round,"[7] Emily Whitlock (ENG) bt Tamika Saxby (AUS)
							[h2h]","11-7, 11-3, 7-11, 11-8"
17153,652,1st round,"[5] Miranda Ranieri (CAN) bt [Q] Kristen Lange (USA)
							[h2h]","9-11, 9-11, 11-5, 12-10, 11-8"
17154,652,1st round,"[4] Alexandra Norman (CAN) bt [Q] Carrie Ramsey (ENG)
							[h2h]","11-7, 11-4, 11-4"
17155,652,1st round,"[8] Samantha Cornett (CAN) bt [Q] Katja Amir (GER)
							[h2h]","12-10, 11-5, 11-4"
17156,652,1st round,"[2] Dominique Lloyd-Walter (ENG) bt Genevieve Lessard (CAN)
							[h2h]","11-3, 11-3, 11-4"
17157,652,Qualifying finals,"Carrie Ramsey (ENG) bt Tara Chawla (USA)
							[h2h]","11-6, 11-1, 9-11, 11-6"
17158,652,Qualifying finals,"Kristen Lange (USA) bt Lily Lorentzen (USA)
							[h2h]","11-9, 11-5, 11-8"
17159,652,Qualifying finals,"Nikki Todd (CAN) bt Kimbley Palterman (ZIM)
							[h2h]","11-6, 11-3, 11-2"
17160,652,Qualifying finals,"Katja Amir (GER) bt Ashley Malenchak (CAN)
							[h2h]","11-6, 4-11, 6-11, 11-9, 11-4"
17161,652,1st qualifying round,Carrie Ramsey (ENG),bye
17162,652,1st qualifying round,Tara Chawla (USA),bye
17163,652,1st qualifying round,Lily Lorentzen (USA),bye
17164,652,1st qualifying round,Kristen Lange (USA),bye
17165,652,1st qualifying round,"Nikki Todd (CAN) bt Leanne Glass (CAN)
							[h2h]","11-5, 11-0, 11-7"
17166,652,1st qualifying round,Kimbley Palterman (ZIM),bye
17167,652,1st qualifying round,"Ashley Malenchak (CAN) bt Rachel Hinton (CAN)
							[h2h]","11-2, 11-9, 11-9"
17168,652,1st qualifying round,Katja Amir (GER),bye
17169,653,Final,"[3] Salma Nassar (EGY) bt [2] Merhan Amr Mahmoud (EGY)
							[h2h]","7-11, 11-2, 11-3, 11-7"
17170,653,Semi-finals,"[2] Merhan Amr Mahmoud (EGY) bt [4] Carrie Ramsey (ENG)
							[h2h]","11-1, 12-10, 7-11, 11-8"
17171,653,Semi-finals,"[3] Salma Nassar (EGY) bt [1] Lucie Fialova (CZE)
							[h2h]","11-6, 11-7, 10-12, 3-11, 11-6"
17172,653,Quarter-finals,"[2] Merhan Amr Mahmoud (EGY) bt [5] Parand Dolatyzadeh (IRI)
							[h2h]","11-3, 11-7, 11-4"
17173,653,Quarter-finals,"[4] Carrie Ramsey (ENG) bt Forogh Sar Ostad (IRI)
							[h2h]","11-1, 11-3, 11-7"
17174,653,Quarter-finals,"[3] Salma Nassar (EGY) bt Elham Ramezani (IRI)
							[h2h]","11-4, 11-3, 11-3"
17175,653,Quarter-finals,"[1] Lucie Fialova (CZE) bt Mastaneh Karampour (IRI)
							[h2h]","11-7, 11-5, 11-3"
17176,653,1st round,"[2] Merhan Amr Mahmoud (EGY) bt Arezou Mousavi (IRI)
							[h2h]","11-2, 11-3, 11-2"
17177,653,1st round,"[5] Parand Dolatyzadeh (IRI) bt Marjan Rohani (IRI)
							[h2h]","10-12, 11-8, 11-9, 12-10"
17178,653,1st round,"[4] Carrie Ramsey (ENG) bt Fereshteh Dabiri (IRI)
							[h2h]","11-3, 11-1, 11-1"
17179,653,1st round,"Forogh Sar Ostad (IRI) bt [8] Raheleh Bagheri (IRI)
							[h2h]","12-14, 11-7, 11-9, 11-4"
17180,653,1st round,"Elham Ramezani (IRI) bt [7] Golnaz Azizian (IRI)
							[h2h]","11-1, 11-2, 11-6"
17181,653,1st round,"[3] Salma Nassar (EGY) bt Taba Taghavi (IRI)
							[h2h]","11-6, 11-6, 11-2"
17182,653,1st round,"Mastaneh Karampour (IRI) bt [6] Fatemehalsadat Haidary (IRI)
							[h2h]","11-7, 3-11, 11-8, 13-11"
17183,653,1st round,"[1] Lucie Fialova (CZE) bt Simin Karimi (IRI)
							[h2h]","11-6, 11-4, 11-6"
17184,654,Final,"[4] Joshna Chinappa (IND) bt [2] Dipika Pallikal (IND)
							[h2h]","11-4, 6-11, 12-10, 2-11, 11-6"
17185,654,Semi-finals,"[4] Joshna Chinappa (IND) bt [1] Aisling Blake (IRL)
							[h2h]","11-7, 5-11, 11-5, 8-11, 11-6"
17186,654,Semi-finals,"[2] Dipika Pallikal (IND) bt [3] Latasha Khan (USA)
							[h2h]","11-5, 6-11, 11-8, 10-12, 2-0 ret."
17187,654,Quarter-finals,"[1] Aisling Blake (IRL) bt [6] Miranda Ranieri (CAN)
							[h2h]","10-12, 11-9, 11-6, 10-12, 11-7"
17188,654,Quarter-finals,"[4] Joshna Chinappa (IND) bt [8] Stephanie Edmison (CAN)
							[h2h]","11-5, 5-11, 8-11, 11-6, 11-9"
17189,654,Quarter-finals,"[3] Latasha Khan (USA) bt [5] Alexandra Norman (CAN)
							[h2h]","11-8, 11-4, 11-7"
17190,654,Quarter-finals,"[2] Dipika Pallikal (IND) bt [7] Ivonne Diaz (MEX)
							[h2h]","11-4, 11-1, 11-1"
17191,654,1st round,"[1] Aisling Blake (IRL) bt Kristen Lange (USA)
							[h2h]","11-9, 11-8, 11-6"
17192,654,1st round,"[6] Miranda Ranieri (CAN) bt Caroline Lemoine (USA)
							[h2h]","11-5, 11-2, 11-4"
